CALDT,B30RET,B20RET,B10RET,B7RET,B5RET,B2RET,B1RET,T90RET,T30RET,CPIRET,B30IND,B20IND,B10IND,B7IND,B5IND,B2IND,B1IND,T90IND,T30IND,CPIIND
1940-09-30,,,,,,,,0.000017,0.000017,0.000000,50.270880,49.268750,46.975440,40.414100,38.345210,39.545980,39.843570,43.270670,47.461520,32.9
1940-10-31,,,,,,,,0.000017,-0.000140,0.000000,50.270880,49.268750,46.975440,40.414100,38.345210,39.545980,39.843570,43.271400,47.454900,32.9
1940-11-30,,,,,,,,0.000017,0.000017,0.000000,50.270880,49.268750,46.975440,40.414100,38.345210,39.545980,39.843570,43.272140,47.455720,32.9
1940-12-31,,,,,,,,0.000009,-0.000147,0.007143,50.270880,49.268750,46.975440,40.414100,38.345210,39.545980,39.843570,43.272520,47.448710,33.2
1941-01-31,,,,,,-0.006832,-0.006832,-0.000069,-0.000069,0.000000,50.270880,49.268750,46.975440,40.414100,38.345210,39.275800,39.571360,43.269560,47.445450,33.2
1941-02-28,,,,,,-0.000362,-0.000362,-0.000092,-0.000075,0.000000,50.270880,49.268750,46.975440,40.414100,38.345210,39.261570,39.557020,43.265550,47.441910,33.2
1941-03-31,,,,,,0.000951,0.000951,-0.009308,0.000114,0.007092,50.270880,49.268750,46.975440,40.414100,38.345210,39.298940,39.594670,42.862840,47.447310,33.4
1941-04-30,,,,0.013953,0.013953,0.000296,0.000296,-0.000079,-0.000067,0.007042,50.270880,49.268750,46.975440,40.978000,38.880240,39.310560,39.606390,42.859460,47.444120,33.6
1941-05-31,,,0.001719,0.002554,0.002554,0.001864,0.001864,0.000043,0.000043,0.006993,50.270880,49.268750,47.056190,41.082670,38.979550,39.383840,39.680220,42.861300,47.446150,33.9
1941-06-30,,,0.012416,0.008869,0.008869,0.001841,0.001841,0.000075,0.000042,0.020833,50.270880,49.268750,47.640420,41.447000,39.325230,39.456330,39.753250,42.864510,47.448170,34.6
1941-07-31,,,0.012623,0.009445,0.009445,0.000624,0.000624,0.002262,0.000042,0.000000,50.270880,49.268750,48.241800,41.838490,39.696680,39.480970,39.778070,42.961490,47.450120,34.6
1941-08-30,,,-0.003640,-0.002916,-0.002916,0.000295,0.000295,0.000067,0.000067,0.013605,50.270880,49.268750,48.066210,41.716480,39.580920,39.492590,39.789790,42.964350,47.453310,35.1
1941-09-30,,,0.002281,-0.000468,-0.000468,-0.000913,-0.000913,0.000110,0.000080,0.013423,50.270880,49.268750,48.175850,41.696960,39.562400,39.456530,39.753450,42.969090,47.457120,35.5
1941-10-31,,,0.006451,0.004071,0.004071,-0.003079,-0.003079,0.000026,0.000040,0.013245,50.270880,49.268750,48.486640,41.866700,39.723450,39.335040,39.631050,42.970200,47.459030,36.0
1941-11-29,-0.003202,,-0.000760,-0.002368,-0.002368,-0.000335,-0.000335,-0.000044,0.000049,0.006536,50.109920,49.268750,48.449760,41.767570,39.629390,39.321870,39.617780,42.968320,47.461320,36.2
1941-12-31,-0.024244,,-0.017592,-0.013669,-0.001929,-0.001525,-0.002137,0.000222,0.000156,0.006494,48.895070,49.268750,47.597440,41.196640,39.552930,39.261920,39.533110,42.977830,47.468710,36.5
1942-01-31,0.006948,0.006948,0.003392,0.000300,0.000300,0.003461,0.002663,0.000450,0.000178,0.012903,49.234750,49.611070,47.758900,41.209000,39.564810,39.397800,39.638420,42.997200,47.477160,36.9
1942-02-28,0.001138,0.001138,-0.006644,0.000290,0.000290,0.001671,0.000887,0.000239,0.000111,0.006369,49.290800,49.667530,47.441580,41.220970,39.576280,39.463650,39.673560,43.007480,47.482450,37.2
1942-03-31,0.009187,0.009187,0.012229,0.006394,0.006394,-0.000144,-0.000143,0.000252,0.000108,0.012658,49.743640,50.123810,48.021770,41.484510,39.829320,39.457950,39.667900,43.018310,47.487550,37.6
1942-04-30,-0.002925,-0.002925,-0.004040,-0.003305,-0.003305,-0.001577,-0.000481,0.000188,0.000068,0.006250,49.598160,49.977240,47.827760,41.347420,39.697680,39.395750,39.648820,43.026400,47.490780,37.9
1942-05-29,0.007522,0.007522,0.007615,0.002473,0.002473,0.000592,0.000433,0.000347,0.000161,0.012422,49.971220,50.353160,48.191960,41.449670,39.795880,39.419040,39.665990,43.041310,47.498440,38.4
1942-06-30,0.000294,0.000294,0.000883,0.000940,0.000940,0.001279,0.000650,0.000407,0.000249,0.000000,49.985900,50.367940,48.234520,41.488630,39.833270,39.469460,39.691770,43.058830,47.510270,38.4
1942-07-31,0.001762,0.001762,-0.000078,-0.001566,-0.001566,-0.000306,-0.000304,0.000340,0.000252,0.006135,50.073970,50.456670,48.230760,41.423640,39.770880,39.457400,39.679700,43.073500,47.522260,38.6
1942-08-31,0.003752,0.003752,0.001116,0.002576,0.002576,-0.000931,0.000629,0.000353,0.000307,0.006098,50.261840,50.646010,48.284550,41.530380,39.873340,39.420660,39.704640,43.088680,47.536850,38.8
1942-09-30,0.000329,0.000329,-0.001021,0.001304,0.001304,0.000617,0.000481,0.000306,0.000281,0.000000,50.278380,50.662660,48.235270,41.584530,39.925330,39.444980,39.723760,43.101850,47.550190,38.8
1942-10-31,0.002427,0.002427,0.005693,0.002001,0.002001,0.002215,0.001087,0.000367,0.000343,0.012121,50.400430,50.785640,48.509890,41.667740,40.005250,39.532340,39.766920,43.117700,47.566500,39.3
1942-11-30,-0.003506,-0.003506,-0.001312,0.002251,0.002251,0.000623,0.000877,0.000383,0.000300,0.005988,50.223730,50.607580,48.446240,41.761550,40.095280,39.556970,39.801820,43.134220,47.580780,39.5
1942-12-31,0.004905,0.004905,0.004165,0.001685,0.001685,0.001691,0.000712,0.000314,0.000254,0.005952,50.470060,50.855800,48.648000,41.831910,40.162840,39.623890,39.830150,43.147730,47.592880,39.8
1943-01-30,0.003273,0.003273,0.006177,0.006232,0.003927,0.003520,0.002500,0.000325,0.000295,0.000000,50.635250,51.022280,48.948500,42.092580,40.320560,39.763330,39.929720,43.161770,47.606930,39.8
1943-02-27,-0.000556,-0.000556,0.002139,0.000290,0.001336,0.000959,0.000626,0.000311,0.000263,0.000000,50.607100,50.993900,49.053210,42.104780,40.374430,39.801490,39.954700,43.175180,47.619460,39.8
1943-03-31,0.000926,0.000926,-0.001184,0.000796,0.002144,0.001086,0.000620,0.000346,0.000276,0.017751,50.653950,51.041100,48.995150,42.138330,40.460980,39.844710,39.979480,43.190130,47.632570,40.5
1943-04-30,0.004821,0.004821,0.004069,0.001144,0.002353,0.000548,0.000506,0.000343,0.000292,0.011628,50.898160,51.287200,49.194510,42.186540,40.556190,39.866540,39.999720,43.204930,47.646460,40.9
1943-05-29,0.005040,0.005040,0.005485,0.006314,0.005692,0.002380,0.001338,0.000332,0.000284,0.005747,51.154700,51.545660,49.464340,42.452870,40.787030,39.961410,40.053230,43.219290,47.660040,41.2
1943-06-30,0.001832,0.001832,0.002967,0.004143,0.003345,0.002630,0.001055,0.000360,0.000276,0.000000,51.248400,51.640110,49.611090,42.628750,40.923460,40.066520,40.095510,43.234860,47.673150,41.2
1943-07-31,-0.000080,-0.000080,0.001705,0.001944,0.002080,0.000424,0.000007,0.000353,0.000291,-0.005714,51.244330,51.635970,49.695650,42.711640,41.008590,40.083490,40.095780,43.250120,47.687040,40.9
1943-08-31,0.002069,0.002069,-0.000967,0.000119,0.000229,0.000010,0.000318,0.000351,0.000307,-0.005747,51.350350,51.742780,49.647590,42.716730,41.017980,40.083920,40.108530,43.265310,47.701670,40.7
1943-09-30,0.001090,0.001090,0.002244,0.001289,0.001412,0.000302,0.000613,0.000340,0.000258,0.005780,51.406300,51.799200,49.759020,42.771780,41.075920,40.096030,40.133120,43.280010,47.714010,40.9
1943-10-30,0.000494,0.000494,0.000178,0.000688,0.001718,0.000302,0.000618,0.000343,0.000283,0.000000,51.431690,51.824770,49.767890,42.801200,41.146480,40.108130,40.157900,43.294850,47.727510,40.9
1943-11-30,-0.000058,-0.000058,0.000607,0.001352,0.001455,0.000635,0.000794,0.000351,0.000307,0.000000,51.428720,51.821760,49.798100,42.859070,41.206330,40.133590,40.189810,43.310040,47.742180,40.9
1943-12-31,0.001800,0.001800,0.001143,0.003336,0.002065,0.000947,0.001009,0.000310,0.000258,0.000000,51.521270,51.915080,49.854990,43.002060,41.291420,40.171600,40.230340,43.323480,47.754510,40.9
1944-01-31,0.002106,0.002106,0.003239,0.001974,0.001051,0.000849,0.000436,0.000351,0.000293,0.000000,51.629810,52.024400,50.016490,43.086930,41.334830,40.205690,40.247910,43.338670,47.768480,40.9
1944-02-29,0.003200,0.003200,0.004889,0.002784,0.001551,0.000793,0.000837,0.000330,0.000289,0.000000,51.795000,52.190880,50.261000,43.206920,41.398940,40.237600,40.281570,43.352990,47.782300,40.9
1944-03-31,0.002084,0.002084,0.003201,0.000588,0.001950,0.000998,0.000739,0.000306,0.000238,0.000000,51.902930,52.299620,50.421890,43.232300,41.479660,40.277740,40.311340,43.366230,47.793620,40.9
1944-04-29,0.001337,0.001337,-0.000508,0.002927,0.002768,0.001568,0.001088,0.000320,0.000277,0.005747,51.972350,52.369580,50.396280,43.358830,41.594500,40.340890,40.355210,43.380130,47.806890,41.2
1944-05-31,0.002779,0.002779,0.002086,0.002316,0.000478,0.001179,0.000541,0.000348,0.000261,0.000000,52.116780,52.515120,50.501420,43.459260,41.614360,40.388470,40.377040,43.395210,47.819380,41.2
1944-06-30,0.000780,0.000780,0.000755,0.000531,0.000677,0.000657,0.000723,0.000323,0.000288,0.005714,52.157400,52.556060,50.539560,43.482340,41.642550,40.415000,40.406250,43.409220,47.833150,41.4
1944-07-31,0.003630,0.003630,0.002912,0.002567,0.002864,0.001150,0.000956,0.000331,0.000293,0.005682,52.346770,52.746830,50.686730,43.593960,41.761800,40.461470,40.444850,43.423610,47.847160,41.6
1944-08-31,0.002692,0.002692,0.004017,0.003781,0.002399,0.000838,0.000894,0.000330,0.000246,0.000000,52.487680,52.888820,50.890330,43.758770,41.862000,40.495360,40.481030,43.437920,47.858910,41.6
1944-09-30,0.001406,0.001406,0.000850,0.000231,0.001141,0.001488,0.000544,0.000326,0.000237,0.000000,52.561480,52.963170,50.933590,43.768910,41.909780,40.555630,40.503030,43.452100,47.870240,41.6
1944-10-31,0.001196,0.001196,0.000904,0.001045,0.001065,0.000132,0.000568,0.000340,0.000309,0.000000,52.624320,53.026530,50.979630,43.814620,41.954410,40.561010,40.526050,43.466870,47.885060,41.6
1944-11-30,0.002367,0.002367,0.001776,0.001601,0.000857,0.000565,0.000301,0.000333,0.000240,0.000000,52.748890,53.152070,51.070150,43.884780,41.990340,40.583900,40.538250,43.481330,47.896540,41.6
1944-12-30,0.004219,0.004219,0.002400,0.001298,0.001009,0.000875,0.000776,0.000332,0.000240,0.005650,52.971440,53.376290,51.192750,43.941720,42.032710,40.619420,40.569680,43.495790,47.908020,41.9
1945-01-31,0.012659,0.012659,0.010495,0.007701,0.005234,0.003118,0.002281,0.000290,0.000264,0.000000,53.642000,54.052010,51.730010,44.280150,42.252700,40.746080,40.662240,43.508400,47.920660,41.9
1945-02-28,0.007666,0.007666,0.005972,0.004845,0.003778,0.002506,0.000613,0.000359,0.000224,0.000000,54.053220,54.466360,52.038920,44.494670,42.412330,40.848190,40.687180,43.524010,47.931400,41.9
1945-03-31,0.002052,0.002052,0.006669,0.002399,0.000434,0.000586,0.000843,0.000342,0.000248,0.000000,54.164160,54.578100,52.385980,44.601400,42.430730,40.872120,40.721450,43.538880,47.943270,41.9
1945-04-30,0.016025,0.016025,0.008062,0.006766,0.001439,0.000702,0.000435,0.000331,0.000286,0.000000,55.032140,55.452720,52.808330,44.903180,42.491820,40.900790,40.739180,43.553300,47.957010,41.9
1945-05-31,0.005627,0.005627,0.000633,-0.001092,0.001186,-0.000351,0.000558,0.000339,0.000248,0.005618,55.341810,55.764790,52.841730,44.854150,42.542200,40.886430,40.761930,43.568080,47.968870,42.1
1945-06-30,0.016879,0.016879,0.005910,0.005058,0.001892,0.001168,0.000975,0.000332,0.000240,0.011173,56.275890,56.706020,53.154020,45.081040,42.622690,40.934200,40.801650,43.582530,47.980390,42.6
1945-07-31,-0.008593,-0.008593,-0.002058,-0.001689,-0.000033,0.000115,0.000610,0.000340,0.000309,0.000000,55.792340,56.218750,53.044670,45.004900,42.621270,40.938910,40.826550,43.597340,47.995220,42.6
1945-08-31,0.002589,0.002589,0.002121,0.002078,0.001253,0.002285,0.000770,0.000343,0.000240,0.000000,55.936770,56.364290,53.157170,45.098420,42.674690,41.032470,40.857990,43.612320,48.006730,42.6
1945-09-29,0.005423,0.005423,0.002739,0.000778,0.002247,0.001293,0.000748,0.000322,0.000279,0.000000,56.240100,56.669950,53.302750,45.133500,42.770590,41.085510,40.888550,43.626360,48.020120,42.6
1945-10-31,0.010428,0.010428,0.004396,0.004147,0.001595,0.001255,0.000889,0.000350,0.000309,0.000000,56.826610,57.260930,53.537060,45.320650,42.838800,41.137070,40.924890,43.641620,48.034980,42.6
1945-11-30,0.012545,0.012545,0.005171,0.004476,0.003045,0.000874,0.000608,0.000333,0.000240,0.000000,57.539500,57.979270,53.813890,45.523530,42.969250,41.173020,40.949790,43.656140,48.046500,42.6
1945-12-31,0.019429,0.019429,0.006394,0.003004,0.001704,0.001218,0.000785,0.000308,0.000319,0.005525,58.657430,59.105750,54.157980,45.660250,43.042450,41.223170,40.981910,43.669590,48.061830,42.8
1946-01-31,0.002523,0.002523,0.002529,0.005547,0.003922,0.003461,0.001838,0.000308,0.000291,0.000000,58.805420,59.254840,54.294960,45.913530,43.211290,41.365850,41.057250,43.683040,48.075800,42.8
1946-02-28,0.003182,0.003182,0.003857,0.003567,0.004804,0.003154,0.001267,0.000291,0.000272,-0.005495,58.992530,59.443390,54.504380,46.077330,43.418850,41.496310,41.109250,43.695750,48.088880,42.6
1946-03-30,0.001014,0.001014,0.000082,0.000077,-0.003821,-0.001948,-0.000066,0.000311,0.000288,0.011050,59.052350,59.503700,54.508840,46.080880,43.252970,41.415480,41.106540,43.709340,48.102730,43.1
1946-04-30,-0.013537,-0.013537,-0.006704,-0.005124,-0.001974,-0.001140,0.000358,0.000321,0.000309,0.005464,58.252950,58.698150,54.143420,45.844740,43.167570,41.368260,41.121280,43.723380,48.117630,43.3
1946-05-31,-0.001237,-0.001237,0.000434,-0.001086,0.000589,0.001153,0.000617,0.000321,0.000291,0.005435,58.180910,58.625580,54.166910,45.794950,43.193000,41.415950,41.146620,43.737420,48.131600,43.5
1946-06-28,0.007003,0.007003,0.003863,0.005385,0.003293,0.001619,0.000618,0.000291,0.000272,0.010811,58.588350,59.036140,54.376180,46.041560,43.335260,41.483020,41.172080,43.750130,48.144710,44.0
1946-07-31,-0.003992,-0.003992,-0.000069,-0.000378,-0.000079,0.001246,0.000584,0.000356,0.000319,0.058824,58.354440,58.800430,54.372430,46.024180,43.331810,41.534710,41.196100,43.765700,48.160040,46.6
1946-08-30,-0.011153,-0.011153,-0.004448,-0.000834,-0.000538,-0.000433,0.000236,0.000311,0.000290,0.020202,57.703640,58.144670,54.130550,45.985790,43.308490,41.516710,41.205830,43.779330,48.174010,47.5
1946-09-30,-0.000940,-0.000940,-0.000348,-0.003171,-0.000473,-0.000387,0.000587,0.000321,0.000295,0.009901,57.649390,58.089980,54.111710,45.839970,43.288020,41.500660,41.230010,43.793370,48.188210,48.0
1946-10-31,0.007378,0.007378,0.003170,0.001970,0.002252,0.002382,0.000787,0.000336,0.000291,0.019608,58.074740,58.518570,54.283270,45.930260,43.385490,41.599520,41.262480,43.808100,48.202220,48.9
1946-11-30,-0.005414,-0.005414,-0.005058,-0.002335,-0.000531,0.000181,0.000574,0.000311,0.000288,0.024038,57.760290,58.201770,54.008700,45.823000,43.362480,41.607040,41.286150,43.821720,48.216110,50.1
1946-12-31,0.014475,0.014475,0.010200,0.006793,0.004070,0.001460,0.000697,0.000337,0.000309,0.009390,58.596400,59.044220,54.559580,46.134310,43.538950,41.667780,41.314920,43.836490,48.231060,50.6
1947-01-31,-0.000628,-0.000628,0.002275,0.002909,0.002268,0.001570,0.001783,0.000321,0.000260,0.000000,58.559600,59.007170,54.683690,46.268490,43.637690,41.733190,41.388590,43.850570,48.243580,50.6
1947-02-28,0.002101,0.002101,0.003234,0.002116,0.000590,0.000213,0.000627,0.000291,0.000271,0.000000,58.682610,59.131130,54.860550,46.366410,43.663450,41.742090,41.414530,43.863320,48.256660,50.6
1947-03-31,0.001981,0.001981,0.001381,0.003171,0.002398,0.002183,0.001052,0.000321,0.000295,0.018605,58.798890,59.248290,54.936320,46.513440,43.768140,41.833200,41.458120,43.877390,48.270900,51.5
1947-04-30,-0.003675,-0.003675,-0.000430,-0.000369,-0.001304,-0.000014,0.000454,0.000326,0.000291,0.000000,58.582770,59.030520,54.912690,46.496260,43.711080,41.832650,41.476920,43.891710,48.284950,51.5
1947-05-29,0.003342,0.003342,0.002127,0.002442,0.000775,0.000561,0.001220,0.000301,0.000282,0.000000,58.778580,59.227790,55.029470,46.609820,43.744940,41.856100,41.527520,43.904910,48.298570,51.5
1947-06-30,0.001018,0.001018,-0.000449,0.000034,0.000780,0.000218,0.000741,0.000331,0.000304,0.004566,58.838400,59.288100,55.004810,46.611400,43.779070,41.865230,41.558320,43.919440,48.313240,51.8
1947-07-31,0.006251,0.006251,0.004430,0.000887,0.000271,0.001412,0.000738,0.000336,0.000291,0.009091,59.206180,59.658700,55.248470,46.652740,43.790950,41.924350,41.588960,43.934210,48.327280,52.2
1947-08-29,0.008132,0.008132,0.004430,0.004269,0.003202,0.001484,0.000690,0.000602,0.000276,0.013514,59.687680,60.143850,55.493210,46.851900,43.931140,41.986560,41.617690,43.960650,48.340630,52.9
1947-09-30,-0.004354,-0.004354,-0.001299,-0.000273,0.000180,0.001140,0.000491,0.000622,0.000295,0.022222,59.427780,59.881980,55.421110,46.839090,43.939080,42.034410,41.638090,43.988000,48.354910,54.1
1947-10-31,-0.003740,-0.003740,-0.005455,-0.005154,-0.003071,-0.002907,0.000693,0.000695,0.000613,0.000000,59.205530,59.658010,55.118820,46.597700,43.804140,41.912210,41.666980,44.018590,48.384520,54.1
1947-11-28,-0.017415,-0.017415,-0.008466,-0.002458,-0.000024,0.000517,0.000474,0.000657,0.000626,0.004348,58.174470,58.619080,54.652170,46.483170,43.803070,41.933890,41.686700,44.047500,48.414830,54.4
1947-12-31,-0.019199,-0.019199,-0.019462,-0.004935,0.001012,0.000410,0.001084,0.000886,0.000798,0.012987,57.057550,57.493680,53.588550,46.253770,43.847400,41.951090,41.731920,44.086520,48.453470,55.1
1948-01-30,0.002025,0.002025,0.002443,0.001465,0.001463,0.001224,0.000763,0.000777,0.000726,0.012821,57.173130,57.610100,53.719420,46.321550,43.911550,42.002420,41.763760,44.120760,48.488650,55.8
1948-02-27,0.004644,0.004644,0.005919,0.002125,0.001812,0.001607,0.000870,0.000774,0.000723,-0.008439,57.438610,57.877630,54.037400,46.419960,43.991110,42.069920,41.800090,44.154940,48.523700,55.3
1948-03-31,0.003421,0.003421,0.005004,0.003042,0.001762,0.001187,0.000893,0.000901,0.000889,-0.004255,57.635120,58.075640,54.307790,46.561160,44.068650,42.119870,41.837390,44.194720,48.566820,55.1
1948-04-30,0.004469,0.004469,0.004529,0.002247,0.001914,0.000289,0.000861,0.000819,0.000817,0.017094,57.892700,58.335140,54.553750,46.665800,44.152970,42.132050,41.873440,44.230920,48.606470,56.0
1948-05-28,0.014120,0.014120,0.011581,0.005605,0.005336,0.003460,0.001082,0.000764,0.000761,0.004202,58.710160,59.158860,55.185570,46.927360,44.388560,42.277820,41.918750,44.264710,48.643470,56.2
1948-06-30,-0.008406,-0.008406,-0.007959,-0.000755,-0.000844,-0.001288,0.000865,0.000913,0.000926,0.008368,58.216600,58.661550,54.746350,46.891910,44.351100,42.223360,41.955000,44.305120,48.688530,56.7
1948-07-30,-0.002126,-0.002126,-0.002236,-0.001249,-0.000239,0.001848,0.000872,0.000832,0.000818,0.012448,58.092830,58.536850,54.623930,46.833350,44.340520,42.301390,41.991580,44.341980,48.728370,57.4
1948-08-31,0.000139,0.000139,-0.000463,-0.000825,-0.000439,0.001304,0.000374,0.001568,0.000922,0.004098,58.100930,58.544980,54.598610,46.794720,44.321040,42.356550,42.007280,44.411510,48.773280,57.6
1948-09-30,0.001397,0.001397,0.003471,0.000383,0.000998,-0.000020,0.000809,0.000424,0.000855,0.000000,58.182110,58.626760,54.788160,46.812660,44.365290,42.355720,42.041270,44.430320,48.814990,57.6
1948-10-29,0.000743,0.000743,-0.002598,0.000329,0.001274,-0.000061,0.000942,0.000527,0.000393,-0.004082,58.225350,58.670320,54.645820,46.828060,44.421810,42.353110,42.080870,44.453730,48.834170,57.4
1948-11-30,0.007578,0.007578,0.007578,0.002795,0.002053,0.002854,0.001160,0.000555,0.000983,-0.008197,58.666570,59.114920,55.059910,46.958920,44.512990,42.474000,42.129680,44.478400,48.882190,56.9
1948-12-31,0.005617,0.005617,0.005617,0.004270,0.002828,0.001262,0.001500,-0.000293,0.000934,-0.004132,58.996100,59.446990,55.369200,47.159450,44.638880,42.527590,42.192870,44.465370,48.927830,56.7
1949-01-31,0.008172,0.008172,0.008172,0.003220,0.002820,0.000918,0.001187,0.000976,0.000955,-0.004149,59.478200,59.932780,55.821670,47.311290,44.764770,42.566660,42.242950,44.508780,48.974560,56.5
1949-02-28,0.004887,0.004887,0.004887,0.000591,0.001109,0.001063,0.000908,0.000897,0.000884,-0.008333,59.768860,60.225680,56.094450,47.339260,44.814420,42.611900,42.281320,44.548700,49.017870,56.0
1949-03-31,0.007448,0.007448,0.007448,0.002287,0.002491,0.000450,0.001154,0.000984,0.000948,0.000000,60.214010,60.674220,56.512250,47.447530,44.926050,42.631080,42.330090,44.592520,49.064330,56.0
